"","instance_id","artist_name","track_name","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","obtained_date","valence","music_genre"
"12059",69665,"Devaloop","Suffer No Fools",58,0.104,0.7,164902,0.262,0.398,"B",0.0908,-7.763,"Major",0.0449,"81.88","4-Apr",0.321,"Jazz"
"12060",47930,"Pat Metheny","And I Love Her",48,0.97,0.621,262107,0.113,0.834,"D",0.116,-16.842,"Minor",0.0491,"107.75","4-Apr",0.203,"Jazz"
"12061",60767,"Bonobo","Gypsy",35,0.418,0.598,218667,0.446,0.868,"E",0.0778,-12.167,"Major",0.037,"?","4-Apr",0.258,"Jazz"
"12062",51578,"Nouvelle Vague","This Is Not A Love Song",47,0.728,0.705,227800,0.48,8.88e-06,"A",0.123,-10.488,"Major",0.0309,"99.978","4-Apr",0.578,"Jazz"
"12063",84245,"Groove Armada","If Everybody Looked the Same",48,0.0111,0.71,218533,0.956,0.188,"C#",0.202,-7.283,"Major",0.0574,"115.991","4-Apr",0.562,"Jazz"
"12064",78990,"Nina Simone","I Wish I Knew How It Would Feel to Be Free",60,0.747,0.687,188613,0.51,0,"A#",0.117,-8.501,"Major",0.0761,"122.249","4-Apr",0.666,"Jazz"
"12065",63199,"Frankie Ruiz","Como Lo Hacen",41,0.182,0.756,306667,0.836,0,"D",0.0417,-6.022,"Major",0.0333,"93.12299999999999","4-Apr",0.947,"Jazz"
"12066",62054,"Headnodic","Movin' On Up feat. Latyrx (aka Lateef the Truth Speaker & Lyrics Born) & Kat ((O1O))",34,0.241,0.813,-1,0.607,0.0119,"A",0.126,-11.57,"Major",0.0838,"93.155","4-Apr",0.687,"Jazz"
"12067",44732,"Pharoah Sanders","Love Is Everywhere",39,0.886,0.507,318627,0.726,0.341,"F",0.154,-11.719,"Minor",0.0375,"127.825","4-Apr",0.751,"Jazz"
"12068",91452,"Wynton Marsalis","New Orleans",43,0.714,0.644,340693,0.205,0.0482,"A#",0.051,-16.005,"Major",0.0397,"118.314","4-Apr",0.428,"Jazz"
"12069",53552,"Handbook","Sweet Berries",51,0.0408,0.731,167191,0.252,0.787,"A#",0.103,-7.704,"Minor",0.0442,"89.00299999999999","4-Apr",0.471,"Jazz"
"12070",82175,"Dizzy Gillespie","Con Alma",41,0.829,0.719,305067,0.34,0.893,"G#",0.154,-13.352,"Major",0.0308,"113.897","4-Apr",0.713,"Jazz"
"12071",84373,"Thievery Corporation","Destroy the Wicked (feat. Notch)",44,0.271,0.732,225924,0.725,0.0258,"F#",0.0877,-7.885,"Minor",0.0519,"153.946","4-Apr",0.755,"Jazz"
"12072",81743,"Jaimee Paul","Days Of Wine And Roses",46,0.783,0.498,205453,0.237,0.000164,"C",0.14,-14.447,"Major",0.0303,"134.29","4-Apr",0.391,"Jazz"
"12073",49074,"Emancipator","First Snow (Ooah Remix)",40,0.287,0.603,462627,0.558,0.687,"C#",0.101,-10.849,"Minor",0.0406,"149.991","4-Apr",0.327,"Jazz"
"12074",53090,"Pat Metheny","It's For You",37,0.865,0.253,497280,0.302,0.686,"C#",0.0837,-17.193,"Major",0.0395,"109.125","4-Apr",0.088,"Jazz"
"12075",68871,"empty_field","Violets",51,0.205,0.785,203680,0.624,0,"G",0.107,-9.984,"Major",0.272,"91.835","4-Apr",0.356,"Jazz"
"12076",70044,"Ashford & Simpson","Bourgie Bourgie",41,0.0022,0.466,371360,0.764,0.885,"B",0.063,-8.956,"Minor",0.0327,"120.36399999999999","4-Apr",0.789,"Jazz"
"12077",32290,"Quintette du Hot Club de France","St. Louis Blues",41,0.988,0.651,211767,0.116,0.888,"G",0.0866,-17.767,"Major",0.0635,"96.77600000000001","4-Apr",0.536,"Jazz"
"12078",45494,"Inger Marie Gundersen","Will you still love me tomorrow",44,0.59,0.759,287613,0.45,0.0113,"G",0.102,-10.5,"Minor",0.0334,"96.051","4-Apr",0.457,"Jazz"
"12079",35836,"Robert Glasper","F.T.B.",35,0.623,0.483,357173,0.295,0.831,"A",0.0696,-18.402,"Major",0.0487,"90.02799999999999","4-Apr",0.268,"Jazz"
"12080",30936,"Lee Morgan","The Sidewinder - Remastered 1999/Rudy Van Gelder Edition",48,0.446,0.473,625293,0.67,3.15e-06,"G#",0.0957,-7.756,"Major",0.0353,"152.484","4-Apr",0.808,"Jazz"
"12081",37406,"Eva Cassidy","Over The Rainbow",52,0.901,0.291,301080,0.17,0.0338,"G#",0.113,-14.442,"Major",0.0284,"92.675","4-Apr",0.117,"Jazz"
"12082",54941,"Sonny Rollins","Without a Song - Remastered",36,0.753,0.61,446893,0.28,0.00707,"G#",0.145,-15.634,"Major",0.0477,"111.87100000000001","4-Apr",0.339,"Jazz"
"12083",70199,"Earth, Wind & Fire","Mighty Mighty",49,0.0223,0.672,183200,0.814,0.0411,"A#",0.15,-10.642,"Minor",0.032,"115.073","4-Apr",0.968,"Jazz"
"12084",60911,"Bent","Moonbeams",44,0.212,0.598,164507,0.657,0.042,"C",0.288,-8.183,"Major",0.0329,"130.026","4-Apr",0.586,"Jazz"
"12085",78242,"Thievery Corporation","Satyam Shivam Sundaram featuring Gunjan",41,0.0364,0.646,247400,0.358,0.0121,"G",0.0734,-9.76,"Minor",0.0314,"89.478","4-Apr",0.189,"Jazz"
"12086",47786,"Pat Metheny Group","Last Train Home",52,0.678,0.407,338187,0.489,0.922,"A#",0.0538,-14.657,"Major",0.0297,"80.05199999999999","3-Apr",0.305,"Jazz"
"12087",89436,"Chris Potter","Hold It",41,0.107,0.484,409587,0.807,0.463,"F#",0.0894,-5.667,"Minor",0.12,"?","4-Apr",0.499,"Jazz"
"12088",73450,"Red Garland","(I'm Afraid) The Masquerade Is Over",40,0.929,0.485,522933,0.0849,0.873,"C#",0.128,-20.064,"Major",0.0407,"54.06399999999999","4-Apr",0.134,"Jazz"
"12089",55872,"Herbie Hancock","Chameleon",53,0.104,0.581,941360,0.672,0.856,"G#",0.0458,-8.279,"Major",0.0602,"111.154","4-Apr",0.808,"Jazz"
"12090",41053,"The Dave Brubeck Quartet","Three to Get Ready",40,0.861,0.453,323867,0.193,0.466,"C",0.156,-17.582,"Major",0.0461,"178.795","3-Apr",0.686,"Jazz"
"12091",80344,"Angelo Badalamenti","Twin Peaks Theme",38,0.896,0.343,304720,0.191,0.898,"F",0.111,-15.171,"Major",0.0285,"71.968","1-Apr",0.0801,"Jazz"
"12092",43272,"Snarky Puppy","Gretel - Live",31,0.07,0.245,-1,0.454,0.929,"A",0.0846,-8.098,"Major",0.0452,"120.164","5-Apr",0.0834,"Jazz"
"12093",44908,"Arch Echo","My Heart Sometimes",34,0.0033799999999999,0.496,-1,0.969,0.448,"F#",0.111,-4.047,"Minor",0.0587,"130.07","4-Apr",0.23,"Jazz"
"12094",45294,"Biréli Lagrène","Isn't She Lovely",40,0.917,0.539,242373,0.472,0.899,"G",0.0995,-13.682,"Major",0.0641,"97.17299999999999","3-Apr",0.827,"Jazz"
"12095",34919,"Dojo Cuts","Easy To Come Home",47,0.513,0.779,213933,0.499,0.00907,"E",0.0769,-8.311,"Minor",0.0392,"92.546","4-Apr",0.731,"Jazz"
"12096",24963,"Yppah","Never Mess With Sunday",47,0.00807,0.52,196000,0.561,0.485,"F",0.142,-7.95,"Major",0.0255,"92.999","4-Apr",0.421,"Jazz"
"12097",46689,"empty_field","Siempre Sere",47,0.136,0.6,321733,0.548,0,"C",0.441,-11.252,"Minor",0.0327,"165.065","4-Apr",0.91,"Jazz"
"12098",73263,"Can 7","The Promise - Can 7 Reshake",39,0.16,0.727,247576,0.739,0.874,"A#",0.186,-7.624,"Minor",0.0419,"122.001","4-Apr",0.593,"Jazz"
"12099",89075,"Lester Nowhere","Bubble Tea",44,0.63,0.585,93176,0.397,0.449,"C#",0.708,-8.737,"Minor",0.125,"85.59","4-Apr",0.428,"Jazz"
"12100",29473,"Etta James","A Sunday Kind of Love",48,0.746,0.396,196080,0.257,0,"D",0.333,-10.943,"Minor",0.0304,"71.50399999999999","5-Apr",0.407,"Jazz"
"12101",74793,"Ezra Collective","Chapter 7 (feat. Ty)",49,0.205,0.787,287321,0.523,0.0492,"G",0.115,-8.628,"Minor",0.0603,"?","4-Apr",0.803,"Jazz"
"12102",74156,"Omaure","Double Cheese With Fries",45,0.348,0.768,143414,0.651,0.513,"G",0.137,-8.256,"Major",0.0529,"82.037","4-Apr",0.583,"Jazz"
"12103",30239,"empty_field","Basin Street Blues",39,0.987,0.66,191564,0.171,0.00119,"A#",0.111,-12.963,"Major",0.0519,"103.62299999999999","4-Apr",0.568,"Jazz"
"12104",79347,"Stan Getz","O Morro Nao Tem Vez",42,0.743,0.465,413467,0.3,0.0423,"C",0.101,-16.207,"Minor",0.0317,"152.168","4-Apr",0.672,"Jazz"
"12105",55944,"John Coltrane","Slow Blues",33,0.363,0.529,688533,0.374,0,"G",0.328,-13.653,"Minor",0.112,"130.761","3-Apr",0.596,"Jazz"
"12106",84758,"Madeleine Peyroux","Got You On My Mind",53,0.898,0.566,270293,0.165,0.0418,"D",0.105,-15.005,"Major",0.0409,"113.434","3-Apr",0.221,"Jazz"
"12107",33077,"Cymande","The Message",49,0.202,0.781,257760,0.695,0.448,"D#",0.121,-9.911,"Major",0.052,"87.37100000000001","4-Apr",0.921,"Jazz"
"12108",44654,"Nat King Cole","O Little Town Of Bethlehem",36,0.91,0.274,139467,0.164,3.52e-06,"E",0.0961,-15.755,"Minor",0.0301,"81.332","4-Apr",0.236,"Jazz"
"12109",47952,"Walter Beasley","Do You Wanna Dance",42,0.633,0.606,218293,0.342,6.84e-05,"G#",0.297,-13.197,"Major",0.0301,"78.01899999999999","4-Apr",0.432,"Jazz"
"12110",55170,"Caravan Palace","Dramophone",46,0.333,0.816,203827,0.892,0.000298,"C#",0.305,-4.999,"Major",0.264,"126.165","4-Apr",0.854,"Jazz"
"12111",46389,"Dojo Cuts","Sometimes It Hurts",52,0.477,0.662,-1,0.569,0.159,"E",0.105,-9.537,"Minor",0.0276,"92.375","4-Apr",0.672,"Jazz"
"12112",51106,"B-Side","floating high",55,0.472,0.618,147044,0.165,0.907,"F",0.13,-8.438,"Minor",0.133,"162.405","4-Apr",0.275,"Jazz"
"12113",55251,"Tim Hecker","Boreal Kiss Pt. 1",44,0.528,0.196,-1,0.0236,0.0845,"F",0.289,-25.493,"Minor",0.0429,"134.596","4-Apr",0.0894,"Jazz"
"12114",90428,"Jordan Rakei","Mind’s Eye",60,0.451,0.485,246087,0.534,0.00291,"C",0.185,-10.259,"Minor",0.193,"123.04700000000001","4-Apr",0.163,"Jazz"
"12115",55219,"Eddie Kendricks","Skippin' Work Today",33,0.769,0.596,280907,0.441,0.351,"A#",0.361,-10.991,"Major",0.0496,"142.054","4-Apr",0.676,"Jazz"
"12116",64516,"Leifur James","Alpine",42,0.0107,0.662,167328,0.574,0.845,"F",0.374,-12.609,"Minor",0.0398,"112.936","3-Apr",0.143,"Jazz"
"12117",33398,"goosetaf","Clear Skies",41,0.729,0.662,100741,0.162,0.781,"G",0.181,-18.243,"Major",0.0447,"81.024","4-Apr",0.155,"Jazz"
"12118",88616,"Nina Simone","That's All I Ask",35,0.829,0.371,147907,0.385,1.55e-06,"D#",0.155,-11.294,"Major",0.0398,"125.98299999999999","4-Apr",0.482,"Jazz"
"12119",35784,"Blockhead","Weeping Willow",40,0.0323,0.775,233333,0.386,0.516,"B",0.497,-13.175,"Minor",0.065,"143.976","4-Apr",0.436,"Jazz"
"12120",85120,"Maze","Can't Get over You",47,0.567,0.621,317027,0.652,4.48e-05,"B",0.594,-8.649,"Minor",0.0326,"93.137","4-Apr",0.553,"Jazz"
"12121",33033,"Proleter","Can't Stop Me",45,0.00455,0.667,222264,0.855,0.859,"A#",0.215,-4.011,"Minor",0.0547,"92.03200000000001","4-Apr",0.921,"Jazz"
"12122",21298,"Blockhead","Kiss the Cook",37,0.0362,0.664,206452,0.467,0.00742,"C",0.0835,-19.452,"Major",0.203,"93.042","4-Apr",0.773,"Jazz"
"12123",89685,"Leslie Odom Jr.","Look For The Silver Lining",36,0.662,0.537,261800,0.364,0.00588,"A",0.0722,-11.604,"Minor",0.0323,"108.535","4-Apr",0.517,"Jazz"
"12124",50424,"Maynard Ferguson","Fireshaker",29,0.00246,0.592,379840,0.718,0.721,"F",0.734,-9.945,"Minor",0.0541,"?","4-Apr",0.726,"Jazz"
"12125",38548,"Lester Nowhere","Balcony",45,0.792,0.777,119353,0.281,0.86,"F",0.102,-9.672,"Minor",0.0593,"82.02600000000001","4-Apr",0.655,"Jazz"
"12126",89782,"Caravan Gypsy Swing Ensemble","It Dont Mean A Thing",39,0.711,0.774,172200,0.517,0.894,"G",0.709,-11.198,"Minor",0.405,"119.456","4-Apr",0.834,"Jazz"
"12127",24812,"Yppah","Owl Beach II",41,0.000212,0.555,336400,0.802,0.874,"D",0.232,-6.296,"Minor",0.0274,"123.992","4-Apr",0.543,"Jazz"
"12128",21031,"Quantic","Painting Silhouettes",42,0.444,0.635,-1,0.522,0.353,"F#",0.118,-12.487,"Minor",0.0371,"92.90299999999999","4-Apr",0.491,"Jazz"
"12129",51942,"Madeleine Peyroux","Don't Wait Too Long",48,0.834,0.723,189680,0.35,0.0075299999999999,"D",0.103,-10.615,"Major",0.111,"105.60600000000001","4-Apr",0.309,"Jazz"
"12130",80035,"Thievery Corporation","Let The Chalice Blaze",48,0.0233,0.735,284027,0.452,0.903,"A",0.101,-10.145,"Minor",0.0809,"90.00399999999999","4-Apr",0.377,"Jazz"
"12131",51642,"The Emotions","I Don't Wanna Lose Your Love",36,0.144,0.721,239533,0.542,0.0036799999999999,"C#",0.711,-15.775,"Major",0.0698,"120.243","4-Apr",0.944,"Jazz"
"12132",32771,"Henry Mancini","The Pink Panther Theme - From the Mirisch-G & E Production ""The Pink Panther""",32,0.717,0.543,157533,0.265,0.0402,"D",0.252,-10.368,"Minor",0.0361,"117.426","4-Apr",0.271,"Jazz"
"12133",37815,"The Budos Band","Budos Theme",40,0.0294,0.435,189040,0.873,0.777,"F",0.108,-6.003,"Minor",0.077,"119.34299999999999","4-Apr",0.963,"Jazz"
"12134",86071,"Norah Jones","Cold Cold Heart",53,0.909,0.603,218627,0.0903,0.000785,"D",0.0866,-14.499,"Major",0.0397,"114.133","4-Apr",0.377,"Jazz"
"12135",81426,"B0nds","love n hate 2011",2,0.288,0.462,51981,0.956,0.000309,"B",0.333,-3.926,"Minor",0.102,"146.19299999999998","1-Apr",0.322,"Jazz"
"12136",46879,"The Modern Jazz Quartet","Bachianas Brasileiras",44,0.946,0.498,346667,0.0602,0.751,"A",0.0849,-24.901,"Minor",0.0479,"117.759","5-Apr",0.189,"Jazz"
"12137",63648,"Duke Ellington","Isfahan",39,0.975,0.247,245880,0.072,0.631,"G#",0.101,-13.544,"Major",0.032,"173.372","3-Apr",0.0872,"Jazz"
"12138",73667,"Chris Botti","Summertime",29,0.987,0.344,222093,0.0167,0.951,"G",0.0992,-19.501,"Minor",0.0427,"108.001","4-Apr",0.226,"Jazz"
"12139",35058,"Bill Evans","Stairway To The Stars",40,0.995,0.444,341360,0.0315,0.949,"F",0.109,-27.13,"Major",0.0397,"?","3-Apr",0.107,"Jazz"
"12140",30582,"Dave Brubeck","Waltz Limp - previously unreleased",33,0.678,0.538,297480,0.484,9.03e-05,"F",0.91,-17.204,"Minor",0.0424,"112.49600000000001","4-Apr",0.872,"Jazz"
"12141",81459,"Eva Cassidy","Autumn Leaves",49,0.976,0.367,-1,0.0445,0.0283,"A#",0.734,-19.014,"Minor",0.035,"147.411","4-Apr",0.118,"Jazz"
"12142",46712,"Deeb","Bridges",33,0.0158,0.54,286897,0.572,0.592,"D",0.108,-6.461,"Minor",0.0347,"174.09099999999998","4-Apr",0.213,"Jazz"
"12143",37607,"empty_field","May",44,0.311,0.8,244046,0.485,0.0443,"C",0.103,-11.263,"Minor",0.046,"117.98899999999999","4-Apr",0.596,"Jazz"
"12144",78803,"Thelonious Monk","Dinah (Take 2)",39,0.969,0.539,148933,0.297,0.833,"F",0.0686,-10.684,"Minor",0.0715,"171.123","3-Apr",0.609,"Jazz"
"12145",49621,"Norman Brown","Better Days Ahead",31,0.419,0.576,-1,0.604,0.02,"F#",0.131,-9.52,"Minor",0.0393,"159.93","4-Apr",0.588,"Jazz"
"12146",66125,"Grover Washington, Jr.","Black Frost",33,0.148,0.698,-1,0.509,0.00885,"A#",0.0787,-8.928,"Minor",0.0833,"88.854","4-Apr",0.82,"Jazz"
"12147",84400,"Sons Of Kemet","My Queen Is Harriet Tubman",44,0.0545,0.644,338133,0.76,0.882,"B",0.188,-7.713,"Minor",0.0773,"?","4-Apr",0.605,"Jazz"
"12148",71213,"Horace Silver","Nica's Dream",33,0.712,0.501,407467,0.331,0.00763,"F",0.104,-16.005,"Minor",0.0487,"128.885","4-Apr",0.701,"Jazz"
"12149",29951,"Pink Martini","Splendor in the Grass",38,0.778,0.4,220907,0.285,1.39e-06,"A",0.0823,-7.565,"Major",0.032,"74.107","4-Apr",0.142,"Jazz"
"12150",78567,"Bill Charlap","I Was So Young, And You Were So Beautiful",53,0.94,0.317,234373,0.0302,0.298,"C#",0.0792,-30.447,"Major",0.0342,"47.858999999999995","4-Apr",0.165,"Jazz"
"12151",39665,"Stacey Kent","A Fine Romance",45,0.788,0.795,180813,0.274,0.00131,"C#",0.123,-13.187,"Major",0.0429,"91.86200000000001","4-Apr",0.802,"Jazz"
"12152",88944,"Swing De Gitanes","Montagne Sainte Genevieve",39,0.68,0.66,276467,0.41,0.903,"E",0.111,-13.041,"Minor",0.0423,"94.45200000000001","1-Apr",0.441,"Jazz"
"12153",39271,"Brad Mehldau Trio","Everything In Its Right Place",45,0.828,0.497,-1,0.317,0.881,"G#",0.107,-15.774,"Major",0.0332,"127.204","5-Apr",0.17,"Jazz"
"12154",62957,"Pink Martini","Amado Mio",41,0.669,0.522,289560,0.588,1.19e-05,"A",0.387,-8.928,"Minor",0.0335,"129.714","4-Apr",0.654,"Jazz"
"12155",48185,"Oscar D'León","Bravo De Verdad",40,0.749,0.729,330931,0.763,0.00135,"F",0.256,-5.652,"Major",0.0413,"94.035","4-Apr",0.945,"Jazz"
"12156",25153,"Crazy P","Allow Me",47,0.000535,0.714,246399,0.816,0.339,"A#",0.0685,-6.818,"Minor",0.033,"114.991","4-Apr",0.335,"Jazz"
"12157",20341,"Mr. Scruff","Kalimba",41,0.0090599999999999,0.863,351440,0.877,0.805,"C#",0.0831,-9.051,"Minor",0.0464,"119.758","4-Apr",0.673,"Jazz"
"12158",32631,"Caligula's Horse","Dream the Dead",41,0.000413,0.308,489653,0.853,0.00229,"D#",0.313,-5.926,"Minor",0.0533,"137.722","4-Apr",0.205,"Jazz"
"12159",90811,"TesseracT","Deception - Concealing Fate, Pt. 2",38,8.21e-06,0.211,322867,0.964,0.403,"A#",0.447,-6.86,"Minor",0.0823,"144.036","4-Apr",0.247,"Jazz"
"12160",79449,"Ahmad Jamal","Ahmad's Blues",55,0.99,0.508,-1,0.15,0.899,"F",0.144,-20.844,"Major",0.0418,"173.36","3-Apr",0.252,"Jazz"
"12161",22044,"Silvana Estrada","Al Norte",56,0.95,0.632,199936,0.246,2.81e-05,"A",0.162,-12.601,"Major",0.0377,"?","4-Apr",0.333,"Jazz"
"12162",58577,"Miles Davis","Circle",37,0.83,0.411,352000,0.162,0.0084,"A",0.155,-18.43,"Minor",0.0323,"140.66899999999998","3-Apr",0.196,"Jazz"
"12163",63861,"Aretha Franklin","You're All I Need to Get By - Take 2",43,0.87,0.701,214831,0.44,0.00283,"A",0.245,-8.096,"Major",0.0386,"83.538","4-Apr",0.487,"Jazz"
"12164",76291,"Joachim Kühn","Lonely Woman - Rambling",45,0.923,0.39,286253,0.15,0.847,"D",0.108,-17.702,"Minor",0.0364,"78.531","4-Apr",0.0663,"Jazz"
"12165",59150,"Guru Griff","Cloudy",58,0.84,0.689,117209,0.226,0.965,"C",0.11,-15.211,"Major",0.0578,"171.979","4-Apr",0.362,"Jazz"
"12166",45044,"Pharoah Sanders","Astral Traveling",36,0.235,0.488,350267,0.409,0.0162,"A#",0.112,-14.739,"Major",0.0881,"130.991","4-Apr",0.499,"Jazz"
"12167",79176,"Ohio Players","What It Is",34,0.0884,0.544,285667,0.708,0.872,"E",0.169,-11.604,"Minor",0.046,"77.767","4-Apr",0.844,"Jazz"
"12168",64900,"Andy Williams","I'll Never Stop Loving You",51,0.789,0.208,155133,0.221,0.00095,"G#",0.129,-13.428,"Major",0.0305,"79.407","4-Apr",0.104,"Jazz"
"12169",29876,"Tommy Emmanuel","The Finger Lakes - Itunes Exclusive Bonus Track",34,0.76,0.365,185867,0.322,0.872,"B",0.105,-16.42,"Minor",0.0323,"?","4-Apr",0.361,"Jazz"
"12170",78913,"Sadiva","Drop '95",38,0.00286,0.527,127922,0.385,0.874,"E",0.103,-7.254,"Minor",0.0354,"95.006","4-Apr",0.163,"Jazz"
"12171",71055,"Souls Of Mischief","Let 'Em Know",41,0.00761,0.67,255293,0.631,1.91e-05,"A#",0.0892,-10.558,"Minor",0.373,"100.87700000000001","4-Apr",0.636,"Jazz"
"12172",67656,"Pete Rock","Grown Man Sport",58,0.478,0.801,276373,0.757,1.32e-05,"G",0.163,-8.01,"Major",0.316,"88.025","4-Apr",0.607,"Jazz"
"12173",47386,"Joe McBride","After Sunset",28,0.426,0.644,-1,0.495,0.0475,"E",0.0515,-12.119,"Minor",0.0373,"88.07","4-Apr",0.616,"Jazz"
"12174",29291,"Louis Armstrong","That's My Desire",39,0.821,0.536,246773,0.302,1.91e-05,"F",0.707,-14.353,"Minor",0.328,"79.23899999999999","4-Apr",0.617,"Jazz"
"12175",54691,"The Mills Brothers","You Always Hurt The One You Love",44,0.913,0.503,189453,0.0617,0,"A#",0.111,-18.811,"Major",0.0458,"133.436","4-Apr",0.371,"Jazz"
"12176",62477,"Mulatu Astatke","Tezeta",46,0.962,0.551,368539,0.254,0.933,"A#",0.0994,-14.48,"Major",0.0415,"81.053","3-Apr",0.54,"Jazz"
"12177",60472,"The Correspondents","Only One Not Smiling",34,0.204,0.638,141467,0.758,0,"C#",0.145,-6.08,"Major",0.124,"122.20200000000001","4-Apr",0.392,"Jazz"
"12178",78305,"Kraak & Smaak","Squeeze Me (feat. Ben Westbeech)",43,0.164,0.791,197805,0.903,2.75e-05,"F#",0.294,-4.331,"Minor",0.11,"110.029","4-Apr",0.961,"Jazz"
"12179",53382,"Cafe Jazz Deluxe","Elegant Synonym Music",38,0.964,0.693,84155,0.0864,0.82,"D",0.104,-23.3,"Minor",0.0445,"77.11399999999999","3-Apr",0.459,"Jazz"
"12180",27419,"Fourplay","Blues Force",31,0.419,0.556,419160,0.366,0.805,"A",0.0985,-13.302,"Minor",0.0359,"134.374","3-Apr",0.453,"Jazz"
"12181",55112,"Michael Franks","Nightmoves",42,0.68,0.719,243560,0.333,0.0588,"A#",0.0962,-15.417,"Minor",0.0257,"107.432","4-Apr",0.598,"Jazz"
"12182",28032,"Mono:Massive","Somewhat",44,0.0861,0.698,219333,0.414,0.83,"C#",0.203,-8.878,"Minor",0.108,"180.273","4-Apr",0.658,"Jazz"
"12183",79343,"Nancy Wilson","Guess Who I Saw Today - Remastered/2004",36,0.941,0.589,207440,0.0683,0.0002189999999999,"C",0.087,-18.87,"Minor",0.0648,"87.486","3-Apr",0.19,"Jazz"
"12184",59530,"Abstract Orchestra","Fancy Clown",44,0.0596,0.523,155711,0.496,0.0145,"G#",0.341,-7.493,"Major",0.0299,"91.41799999999999","4-Apr",0.577,"Jazz"
"12185",90783,"Aaron Taylor","Lesson Learnt",51,0.206,0.662,138395,0.762,0.368,"G#",0.0647,-6.545,"Minor",0.224,"172.21200000000002","4-Apr",0.9,"Jazz"
"12186",58611,"Etta James","Sunday Kind of Love",47,0.685,0.458,-1,0.301,9.39e-05,"D",0.0995,-11.959,"Minor",0.0796,"68.52600000000001","3-Apr",0.178,"Jazz"
"12187",54964,"Stan Getz","Bahia",33,0.506,0.539,409507,0.175,0.0773,"C",0.113,-21.212,"Major",0.0489,"150.32399999999998","4-Apr",0.483,"Jazz"
"12188",33916,"Irakere","Aguanile Bonko",37,0.178,0.558,296733,0.789,0.0129,"C",0.794,-13.697,"Major",0.229,"132.92600000000002","4-Apr",0.58,"Jazz"
"12189",46216,"Art Blakey & The Jazz Messengers","Dat Dere",34,0.766,0.709,528227,0.129,0.0191,"G",0.136,-23.051,"Minor",0.0535,"126.05","4-Apr",0.597,"Jazz"
"12190",21982,"Sun Ra","Space is the Place",41,0.804,0.503,587151,0.574,0.00825,"F",0.319,-15.687,"Minor",0.0645,"92.584","4-Apr",0.596,"Jazz"
"12191",21575,"Brian Culbertson","Sensuality",30,0.407,0.8,390547,0.415,0.442,"B",0.323,-9.821,"Minor",0.0399,"123.955","4-Apr",0.316,"Jazz"
"12192",53009,"Nate Harasim","#Harmonypark",35,0.148,0.763,274307,0.785,0.0209,"G",0.0866,-6.164,"Major",0.0371,"112.012","4-Apr",0.481,"Jazz"
"12193",72292,"Morcheeba","Blood Like Lemonade",51,0.000942,0.653,293307,0.59,0.378,"F",0.2,-9.649,"Major",0.104,"168.054","4-Apr",0.625,"Jazz"
"12194",82277,"Etta James","Cigarettes & Coffee",37,0.676,0.392,381213,0.435,0,"D",0.149,-7.483,"Major",0.0364,"?","3-Apr",0.0984,"Jazz"
"12195",85806,"Randy Crawford","Street Life",57,0.101,0.658,254227,0.764,0.004,"A#",0.134,-8.646,"Minor",0.0449,"107.43299999999999","4-Apr",0.83,"Jazz"
"12196",47931,"Dinah Washington","September In The Rain",31,0.335,0.479,129333,0.223,6.84e-06,"C#",0.161,-13.118,"Major",0.05,"111.662","4-Apr",0.649,"Jazz"
"12197",86506,"Kenny G","Fall Again",44,0.261,0.54,254840,0.492,0.0001419999999999,"E",0.0924,-8.833,"Minor",0.0317,"79.94800000000001","4-Apr",0.359,"Jazz"
"12198",69190,"Tommy McCook","Reggae Merengue",44,0.91,0.749,133240,0.589,0.791,"F",0.15,-7.605,"Major",0.0382,"89.323","4-Apr",0.914,"Jazz"
"12199",31148,"Sudan Archives","Beautiful Mistake",31,0.0849,0.539,156572,0.763,0,"E",0.691,-5.86,"Minor",0.507,"136.267","4-Apr",0.75,"Jazz"
"12200",22427,"William Basinski","Melancholia II",51,0.983,0.153,410987,0.0391,0.928,"D#",0.0774,-32.652,"Major",0.0362,"69.906","5-Apr",0.0737,"Jazz"
"12201",65757,"Smooth Jazz New York","Enchanting Jazz Bgm for Inviting and Seductive Dining by Candlelight",34,0.374,0.812,95049,0.319,0.837,"G",0.105,-14.927,"Major",0.0397,"100.973","4-Apr",0.407,"Jazz"
"12202",31142,"Bonobo","Change Down",42,0.843,0.646,273013,0.518,0.914,"D",0.0879,-11.09,"Major",0.0302,"110.012","4-Apr",0.199,"Jazz"
"12203",35263,"RJD2","Descended from Myth",38,0.114,0.82,374867,0.704,0.884,"D",0.329,-7.617,"Major",0.0471,"118.961","4-Apr",0.409,"Jazz"
"12204",74258,"Gotan Project","Epoca",44,0.0552,0.782,263813,0.738,0.0737,"A",0.137,-3.389,"Major",0.0435,"91.01700000000001","4-Apr",0.675,"Jazz"
"12205",55814,"Nina Simone","To Love Somebody - Remastered",50,0.299,0.554,158747,0.48,1.09e-05,"A",0.165,-10.925,"Major",0.0317,"91.311","4-Apr",0.626,"Jazz"
"12206",88122,"Eva Cassidy","Kathy's Song",48,0.98,0.333,167160,0.131,0.152,"A#",0.113,-20.837,"Major",0.0311,"92.31","4-Apr",0.318,"Jazz"
"12207",61496,"Nujabes","Color of Autumn",45,0.635,0.701,103813,0.602,0.904,"C#",0.0729,-12.291,"Minor",0.0557,"80.029","4-Apr",0.737,"Jazz"
